name,edition,condition,language,price_eur,quantity
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,NM,Inglés,0.2,8
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,9.0,8
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,0.25,8
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,0.12,8
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,NM,Inglés,9.0,8
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,NM,Inglés,0.25,8
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,NM,Inglés,0.12,8
Oleada de salvación,Marcha de las máquinas,NM,Inglés,1.95,8
Cultivador de carne,Marcha de las máquinas,NM,Inglés,9.0,8
Cultivador de carne,Marcha de las máquinas,NM,Inglés,0.95,8
Cultivador de carne,Marcha de las máquinas,NM,Inglés,0.12,8
Censor pirexiano,Marcha de las máquinas,NM,Inglés,0.7,8
Censor pirexiano,Marcha de las máquinas,NM,Inglés,0.24,8
Alas astrales,Marcha de las máquinas,NM,Inglés,9.0,8
Alas astrales,Marcha de las máquinas,NM,Inglés,0.24,8
Alas astrales,Marcha de las máquinas,NM,Inglés,0.12,8
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Inglés,9.0,8
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Inglés,0.24,8
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Inglés,0.95,8
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Inglés,0.3,8
Vorinclex // The Grand Evolution,Marcha de las máquinas,NM,Inglés,7.95,8
Vorinclex // The Grand Evolution,Marcha de las máquinas,NM,Inglés,11.95,8
Nómada y Giada,Marcha de las máquinas,NM,Inglés,1.45,8
Hidetsugu y Kairi,Marcha de las máquinas,NM,Inglés,0.95,8
Zimone y Dina,Marcha de las máquinas,NM,Inglés,1.95,4
Perfección esculpida,Marcha de las máquinas,NM,Inglés,0.2,8
Perfección esculpida,Marcha de las máquinas,NM,Inglés,0.32,8
Perfección esculpida,Marcha de las máquinas,NM,Inglés,4.95,8
Experto en mutágenos,Marcha de las máquinas,NM,Inglés,0.12,8
Experto en mutágenos,Marcha de las máquinas,NM,Inglés,0.32,8
Experto en mutágenos,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,NM,Inglés,4.95,8
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,8
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.45,8
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,5.95,8
Invasión de Azgol // Segador ceniciento,Marcha de las máquinas,NM,Inglés,0.75,8
Invasión de Azgol // Segador ceniciento,Marcha de las máquinas,NM,Inglés,5.95,8
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.12,8
Ataque en tándem,Marcha de las máquinas,NM,Inglés,4.95,8
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.14,8
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,4.95,8
Moloc acechador de las arenas,Marcha de las máquinas,NM,Inglés,0.12,8
Moloc acechador de las arenas,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,NM,Inglés,4.95,8
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,NM,Inglés,0.12,8
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,NM,Inglés,4.95,8
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Inglés,0.12,8
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Inglés,4.95,8
Espadón ramosiano,Marcha de las máquinas,NM,Inglés,0.2,8
Espadón ramosiano,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Mercadia // Esculpellamas kyren,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Mercadia // Esculpellamas kyren,Marcha de las máquinas,NM,Inglés,5.95,8
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,NM,Inglés,0.12,8
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,NM,Inglés,4.95,8
Riendas del Horno,Marcha de las máquinas,NM,Inglés,0.2,8
Riendas del Horno,Marcha de las máquinas,NM,Inglés,4.95,8
Vapuleadora de Villavigas,Marcha de las máquinas,NM,Inglés,0.2,8
Dejar inerte,Marcha de las máquinas,NM,Inglés,0.2,8
Dejar inerte,Marcha de las máquinas,NM,Inglés,5.95,8
Gargantúa pirexiano,Marcha de las máquinas,NM,Inglés,0.12,8
Gargantúa pirexiano,Marcha de las máquinas,NM,Inglés,4.95,8
Inundación iridiscente,Marcha de las máquinas,NM,Inglés,0.24,8
Don del perfeccionamiento,Marcha de las máquinas,NM,Inglés,0.12,8
Don del perfeccionamiento,Marcha de las máquinas,NM,Inglés,4.95,8
Mofa mortal,Marcha de las máquinas,NM,Inglés,0.12,8
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,0.2,8
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,0.45,8
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,5.95,8
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,0.12,8
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,0.35,8
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,5.95,8
Oráculo de la tragedia,Marcha de las máquinas,NM,Inglés,0.2,8
Oráculo de la tragedia,Marcha de las máquinas,NM,Inglés,0.35,8
Oráculo de la tragedia,Marcha de las máquinas,NM,Inglés,4.95,8
Buhonero de presagios,Marcha de las máquinas,NM,Inglés,0.2,8
Buhonero de presagios,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,NM,Inglés,4.95,8
Cambiar la ecuación,Marcha de las máquinas,NM,Inglés,0.3,8
Iracunda garratormenta,Marcha de las máquinas,NM,Inglés,0.2,8
Iracunda garratormenta,Marcha de las máquinas,NM,Inglés,0.45,8
Iracunda garratormenta,Marcha de las máquinas,NM,Inglés,4.95,8
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,0.12,8
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,4.95,8
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,0.12,8
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,4.95,8
Mariscal de Zhalfir,Marcha de las máquinas,NM,Inglés,0.2,8
Mariscal de Zhalfir,Marcha de las máquinas,NM,Inglés,0.65,8
Mariscal de Zhalfir,Marcha de las máquinas,NM,Inglés,5.95,8
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Nueva Capenna // Cañón crepitante sagrado,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Amonkhet // Converso de lazotep,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Amonkhet // Converso de lazotep,Marcha de las máquinas,NM,Inglés,0.7,8
Protectora de vainas élfica,Marcha de las máquinas,NM,Inglés,0.12,8
Protectora de vainas élfica,Marcha de las máquinas,NM,Inglés,5.95,8
Djeru y Hazoret,Marcha de las máquinas,NM,Inglés,1.45,8
Conjuraceite titular,Marcha de las máquinas,NM,Inglés,0.12,8
Historiador de la guerra,Marcha de las máquinas,NM,Inglés,0.12,8
Semilla de esperanza,Marcha de las máquinas,NM,Inglés,0.24,8
Colapodrida sosegado,Marcha de las máquinas,NM,Inglés,0.12,8
Plaga desarrollada,Marcha de las máquinas,NM,Inglés,0.12,8
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,8
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.45,8
Albor iridiscente,Marcha de las máquinas,NM,Inglés,9.95,8
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,8
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,1.45,8
Bestia convertidora,Marcha de las máquinas,NM,Inglés,0.12,8
Acuchilladora de guerra,Marcha de las máquinas,NM,Inglés,0.12,8
Abrasarramas shivano,Marcha de las máquinas,NM,Inglés,0.12,8
Abrasarramas shivano,Marcha de las máquinas,NM,Inglés,4.95,8
Hacer añicos la fuente,Marcha de las máquinas,NM,Inglés,0.12,8
Ráptor arrasador,Marcha de las máquinas,NM,Inglés,1.45,8
Refuerzos de Ral,Marcha de las máquinas,NM,Inglés,0.2,8
Nave pavorosa merodeadora,Marcha de las máquinas,NM,Inglés,0.2,8
Khenra Spellspear // Gitaxian Spellstalker,Marcha de las máquinas,NM,Inglés,0.24,8
Khenra Spellspear // Gitaxian Spellstalker,Marcha de las máquinas,NM,Inglés,0.75,8
Invasión de Regatha // Discípulos del infierno,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Regatha // Discípulos del infierno,Marcha de las máquinas,NM,Inglés,0.45,8
Invasión de Regatha // Discípulos del infierno,Marcha de las máquinas,NM,Inglés,5.95,8
Rapiñador del hangar,Marcha de las máquinas,NM,Inglés,0.2,8
Gremlin del Horno,Marcha de las máquinas,NM,Inglés,0.12,8
Gremlin del Horno,Marcha de las máquinas,NM,Inglés,4.95,8
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.12,8
Escalda intrépida,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,4.95,8
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,NM,Inglés,0.14,8
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,NM,Inglés,4.95,8
Bebedor de icor,Marcha de las máquinas,NM,Inglés,0.2,8
Lacerador colmilloscuro,Marcha de las máquinas,NM,Inglés,0.2,8
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.2,8
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,4.95,8
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,0.12,8
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,4.95,8
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,0.2,8
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,0.5,8
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,8.95,8
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.12,8
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,4.95,8
"Ayara, Widow of the Realm // Ayara, Furnace Queen",Marcha de las máquinas,NM,Inglés,0.95,8
Cantante del céfiro,Marcha de las máquinas,NM,Inglés,0.95,8
Escuadrón nube de tormenta,Marcha de las máquinas,NM,Inglés,0.12,8
Caballero del protocolo,Marcha de las máquinas,NM,Inglés,0.12,8
Cría ocular,Marcha de las máquinas,NM,Inglés,0.12,8
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,5.95,8
Skaab halocargado,Marcha de las máquinas,NM,Inglés,0.12,8
Corrupción de Towashi,Marcha de las máquinas,NM,Inglés,0.12,8
Corrupción de Towashi,Marcha de las máquinas,NM,Inglés,4.95,8
Completar el circuito,Marcha de las máquinas,NM,Inglés,0.2,8
Completar el circuito,Marcha de las máquinas,NM,Inglés,0.45,8
Completar el circuito,Marcha de las máquinas,NM,Inglés,9.95,8
Rechazo artístico,Marcha de las máquinas,NM,Inglés,0.2,8
Rechazo artístico,Marcha de las máquinas,NM,Inglés,5.95,8
Despertar pirexiano,Marcha de las máquinas,NM,Inglés,0.2,8
Despertar pirexiano,Marcha de las máquinas,NM,Inglés,4.95,8
Caballero de la Nueva Coalición,Marcha de las máquinas,NM,Inglés,0.12,8
Jinete de cabras kithkin,Marcha de las máquinas,NM,Inglés,0.12,8
"Invasión de Theros // Efara, protectora incansable",Marcha de las máquinas,NM,Inglés,1.45,8
Protegevínculos resistente,Marcha de las máquinas,NM,Inglés,0.2,8
Protectora del cielo atenta,Marcha de las máquinas,NM,Inglés,0.2,8
Bosque (V.3),Marcha de las máquinas,NM,Inglés,0.2,8
Bosque (V.2),Marcha de las máquinas,NM,Inglés,0.2,8
Montaña (V.2),Marcha de las máquinas,NM,Inglés,0.2,8
Montaña (V.3),Marcha de las máquinas,NM,Inglés,0.2,8
Isla (V.3),Marcha de las máquinas,NM,Inglés,0.2,8
Isla (V.2),Marcha de las máquinas,NM,Inglés,0.2,8
Llanura (V.3),Marcha de las máquinas,NM,Inglés,0.2,8
Urna de fuego divino,Marcha de las máquinas,NM,Inglés,0.2,8
Supervisor escurridizo,Marcha de las máquinas,NM,Inglés,0.12,8
Archivista pirexiano,Marcha de las máquinas,NM,Inglés,0.12,8
Velacometa,Marcha de las máquinas,NM,Inglés,0.12,8
Saltador de halo,Marcha de las máquinas,NM,Inglés,0.12,8
Moto ruedarrauda,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Ergamon // Arremetedor de Truga,Marcha de las máquinas,NM,Inglés,0.2,8
Invasión de Ergamon // Arremetedor de Truga,Marcha de las máquinas,NM,Inglés,5.95,8
Escolta del bosque salvaje,Marcha de las máquinas,NM,Inglés,0.12,8
Actor cauteloso,Marcha de las máquinas,NM,Inglés,0.12,8
Tierra vengativa,Marcha de las máquinas,NM,Inglés,0.12,8
Anciano forestal,Marcha de las máquinas,NM,Inglés,0.12,8
Asaltante con hoja de serpiente,Marcha de las máquinas,NM,Inglés,0.12,8
Buscador de presagios,Marcha de las máquinas,NM,Inglés,0.12,8
Maestra de filo brillante,Marcha de las máquinas,NM,Inglés,0.12,8
Herbology Instructor // Malady Invoker,Marcha de las máquinas,NM,Inglés,0.2,8
Herbology Instructor // Malady Invoker,Marcha de las máquinas,NM,Inglés,5.95,8
Favor del fertílido,Marcha de las máquinas,NM,Inglés,0.12,8
Coraza de cristal,Marcha de las máquinas,NM,Inglés,0.12,8
Hambre cósmica,Marcha de las máquinas,NM,Inglés,0.2,8
Kavu masticador,Marcha de las máquinas,NM,Inglés,0.12,8
Bonded Herdbeast // Plated Kilnbeast,Marcha de las máquinas,NM,Inglés,0.12,8
Germinación pútrida,Marcha de las máquinas,NM,Inglés,0.12,8
Caída de Atraxa,Marcha de las máquinas,NM,Inglés,0.2,8
Adaptación arácnida,Marcha de las máquinas,NM,Inglés,0.13,8
Historiador pionero,Marcha de las máquinas,NM,Inglés,0.12,8
Aplastador de primera línea,Marcha de las máquinas,NM,Inglés,0.12,8
Aguijón abrasador,Marcha de las máquinas,NM,Inglés,0.12,8
Rebanatalones gorro rojo,Marcha de las máquinas,NM,Inglés,0.13,8
Pyretic Prankster // Glistening Goremonger,Marcha de las máquinas,NM,Inglés,0.12,8
Jabalinero onakke,Marcha de las máquinas,NM,Inglés,0.12,8
Quebrantamales mirrodiano,Marcha de las máquinas,NM,Inglés,0.2,8
Guardia de las profundidades de Karsus,Marcha de las máquinas,NM,Inglés,0.12,8
Acometedor de la Hueste del Horno,Marcha de las máquinas,NM,Inglés,0.12,8
Entrada ardiente,Marcha de las máquinas,NM,Inglés,0.12,8
Furia del Sol Ardiente,Marcha de las máquinas,NM,Inglés,0.12,8
Comechatarra akki,Marcha de las máquinas,NM,Inglés,0.12,8
Doblegar a los débiles,Marcha de las máquinas,NM,Inglés,0.12,8
Abrir la necrópolis,Marcha de las máquinas,NM,Inglés,0.2,8
Berserker con hoja del desdeño,Marcha de las máquinas,NM,Inglés,0.2,8
Berserker con hoja del desdeño,Marcha de las máquinas,NM,Inglés,0.45,8
Berserker con hoja del desdeño,Marcha de las máquinas,NM,Inglés,5.95,8
Informador nezumi,Marcha de las máquinas,NM,Inglés,0.2,8
Nezumi Freewheeler // Hideous Fleshwheeler,Marcha de las máquinas,NM,Inglés,0.12,8
Nezumi Freewheeler // Hideous Fleshwheeler,Marcha de las máquinas,NM,Inglés,4.95,8
Abrir el camino,Marcha de las máquinas: las secuelas,NM,Inglés,9.95,2
Alzamiento de la Subciudad,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Alzamiento de la Subciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.12,8
Alzamiento de la Subciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Alzamiento de la Subciudad,Marcha de las máquinas: las secuelas,NM,Inglés,8.95,8
Alzamiento de la Subciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.14,8
Arni Frentemetálica,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Arni Frentemetálica,Marcha de las máquinas: las secuelas,NM,Inglés,0.45,8
Arni Frentemetálica,Marcha de las máquinas: las secuelas,NM,Inglés,0.94,8
Arni Frentemetálica,Marcha de las máquinas: las secuelas,NM,Inglés,0.35,4
Banquete de los muertos victoriosos,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Banquete de los muertos victoriosos,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Banquete de los muertos victoriosos,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Banquete de los muertos victoriosos,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Banquete de los muertos victoriosos,Marcha de las máquinas: las secuelas,NM,Inglés,6.95,8
Barón de Markov,Marcha de las máquinas: las secuelas,NM,Inglés,0.45,8
Barón de Markov,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Barón de Markov,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Barón de Markov,Marcha de las máquinas: las secuelas,NM,Inglés,6.98,8
Barón de Markov,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,NM,Inglés,6.95,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Carroñeros de Urborg,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,3
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,0.15,8
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,4.95,8
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,0.12,8
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Inglés,19.94,4
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Inglés,15.95,2
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Inglés,16.95,1
"Danitha, luz de Nueva Benalia",Marcha de las máquinas: las secuelas,NM,Inglés,1.2,3
"Danitha, luz de Nueva Benalia",Marcha de las máquinas: las secuelas,NM,Inglés,1.75,8
Deificación,Marcha de las máquinas: las secuelas,NM,Inglés,1.35,4
Deificación,Marcha de las máquinas: las secuelas,NM,Inglés,0.45,4
Desprecio tolariano,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Desprecio tolariano,Marcha de las máquinas: las secuelas,NM,Inglés,0.14,8
Desprecio tolariano,Marcha de las máquinas: las secuelas,NM,Inglés,6.95,8
Desprecio tolariano,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Desprecio tolariano,Marcha de las máquinas: las secuelas,NM,Inglés,0.14,8
Determinación de Nahiri,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,3
Determinación de Nahiri,Marcha de las máquinas: las secuelas,NM,Inglés,1.75,4
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,NM,Inglés,9.95,2
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,NM,Inglés,6.65,3
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,NM,Inglés,11.95,4
Errante vesuvana,Marcha de las máquinas: las secuelas,NM,Inglés,1.15,8
Errante vesuvana,Marcha de las máquinas: las secuelas,NM,Inglés,0.6,4
Filtrar,Marcha de las máquinas: las secuelas,NM,Inglés,2.95,8
Filtrar,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Filtrar,Marcha de las máquinas: las secuelas,NM,Inglés,0.44,8
Filtrar,Marcha de las máquinas: las secuelas,NM,Inglés,0.35,8
Funeral real de los Kenrith,Marcha de las máquinas: las secuelas,NM,Inglés,0.44,8
Funeral real de los Kenrith,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Funeral real de los Kenrith,Marcha de las máquinas: las secuelas,NM,Inglés,0.28,5
Funeral real de los Kenrith,Marcha de las máquinas: las secuelas,NM,Inglés,1.25,8
Jinete jurada de Ayara,Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
Jinete jurada de Ayara,Marcha de las máquinas: las secuelas,NM,Inglés,0.74,8
"Jirina, general intrépida",Marcha de las máquinas: las secuelas,NM,Inglés,2.95,8
"Jirina, general intrépida",Marcha de las máquinas: las secuelas,NM,Inglés,0.95,3
"Jolrael, voz de Zhalfir",Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
"Jolrael, voz de Zhalfir",Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
"Jolrael, voz de Zhalfir",Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
"Jolrael, voz de Zhalfir",Marcha de las máquinas: las secuelas,NM,Inglés,0.24,8
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Inglés,13.95,3
"Kiora, soberana de las profundidades",Marcha de las máquinas: las secuelas,NM,Inglés,1.95,4
"Kiora, soberana de las profundidades",Marcha de las máquinas: las secuelas,NM,Inglés,1.35,5
Mancillar,Marcha de las máquinas: las secuelas,NM,Inglés,4.95,8
Mancillar,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Mancillar,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Mancillar,Marcha de las máquinas: las secuelas,NM,Inglés,0.45,8
Mancillar,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Manipulación imprudente,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Manipulación imprudente,Marcha de las máquinas: las secuelas,NM,Inglés,1.25,8
Manipulación imprudente,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Manipulación imprudente,Marcha de las máquinas: las secuelas,NM,Inglés,0.45,8
Manipulación imprudente,Marcha de las máquinas: las secuelas,NM,Inglés,4.95,8
"Nahiri, forjada en la furia",Marcha de las máquinas: las secuelas,NM,Inglés,7.95,4
"Nahiri, forjada en la furia",Marcha de las máquinas: las secuelas,NM,Inglés,4.95,3
"Narset, exiliada iluminada",Marcha de las máquinas: las secuelas,NM,Inglés,11.95,4
"Nashi, legado de la luna",Marcha de las máquinas: las secuelas,NM,Inglés,0.25,8
"Nashi, legado de la luna",Marcha de las máquinas: las secuelas,NM,Inglés,0.45,8
"Nashi, legado de la luna",Marcha de las máquinas: las secuelas,NM,Inglés,1.45,8
"Nashi, legado de la luna",Marcha de las máquinas: las secuelas,NM,Inglés,15.95,8
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Inglés,31.95,3
"Niv-Mízzet, ser supremo",Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
"Niv-Mízzet, ser supremo",Marcha de las máquinas: las secuelas,NM,Inglés,1.45,4
"Niv-Mízzet, ser supremo",Marcha de las máquinas: las secuelas,NM,Inglés,0.6,8
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Inglés,15.95,4
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Inglés,12.95,6
Oni estertor de muerte,Marcha de las máquinas: las secuelas,NM,Inglés,0.12,8
Oni estertor de muerte,Marcha de las máquinas: las secuelas,NM,Inglés,0.14,8
Oni estertor de muerte,Marcha de las máquinas: las secuelas,NM,Inglés,1.6,8
Oni estertor de muerte,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Oni estertor de muerte,Marcha de las máquinas: las secuelas,NM,Inglés,4.95,8
"Pia Nalaar, cónsul del resurgimiento",Marcha de las máquinas: las secuelas,NM,Inglés,0.95,2
"Pia Nalaar, cónsul del resurgimiento",Marcha de las máquinas: las secuelas,NM,Inglés,1.45,4
"Pia Nalaar, cónsul del resurgimiento",Marcha de las máquinas: las secuelas,NM,Inglés,1.95,4
Plargg y Nassari,Marcha de las máquinas: las secuelas,NM,Inglés,3.95,4
Poder de la animista,Marcha de las máquinas: las secuelas,NM,Inglés,8.95,8
Poder de la animista,Marcha de las máquinas: las secuelas,NM,Inglés,0.22,8
Poder de la animista,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Poder de la animista,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Poder de la animista,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Reconstructora de la metrópolis,Marcha de las máquinas: las secuelas,NM,Inglés,2.75,2
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,14.95,8
Renacimiento cósmico,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,8
Renacimiento cósmico,Marcha de las máquinas: las secuelas,NM,Inglés,0.65,8
Renacimiento cósmico,Marcha de las máquinas: las secuelas,NM,Inglés,8.95,8
Renacimiento cósmico,Marcha de las máquinas: las secuelas,NM,Inglés,0.21,8
Renacimiento cósmico,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
Renovación del campus,Marcha de las máquinas: las secuelas,NM,Inglés,0.75,8
Renovación del campus,Marcha de las máquinas: las secuelas,NM,Inglés,0.12,8
Renovación del campus,Marcha de las máquinas: las secuelas,NM,Inglés,8.95,8
Renovación del campus,Marcha de las máquinas: las secuelas,NM,Inglés,0.14,8
Renovación del campus,Marcha de las máquinas: las secuelas,NM,Inglés,0.95,8
